,Market_1_Price,Market_2_Price,Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW]
10/31/19 3:30,20.45,25.66,23469,7833.75,0.00215,312.5,8651
10/31/19 4:00,21.79,22.16,23413,7745.5,0.000302,240,8929.07142857142
10/31/19 4:30,19.46,19.57,23666,7779.5,0.00000888,240,8936.45
10/31/19 5:00,28.8,34.68,24706,7806.25,0,240,9715.45
10/31/19 5:30,26.78,28.68,26073,7882.5,0.0206,240,10543.5833333333
10/31/19 6:00,30.03,32.53,29083,7882.25,0.00338,240,13034.0333333333
10/31/19 6:30,31.02,35.52,31561,7932.5,0.00242,240,15192.0166666666
10/31/19 7:00,27.78,33.2,34220,8021.75,0.397,240,17455.575
10/31/19 7:30,32.96,38.93,35619,8097.25,62.9,240,17680.625
10/31/19 8:00,29.32,35.74,36832,8087,324,240,17696.75
10/31/19 8:30,33.45,28.75,37050,8145.75,792,240,17693.5
10/31/19 9:00,35.41,37.33,37227,8208.25,1360,725,17672.25
10/31/19 9:30,34.93,31.45,37123,8257,1920,725,17636.1666666666
10/31/19 10:00,35.18,34.31,36797,8340.5,2530,725,17673.5
10/31/19 10:30,33.29,35.26,36715,8257.75,2830,725,18050.25
10/31/19 11:00,32.75,29.73,36680,8075.25,3060,725,18364.5
10/31/19 11:30,33.98,31.79,36608,7781.25,2900,765,18377.5
10/31/19 12:00,34.46,30.27,36770,7746.75,2800,959,18361.75
10/31/19 12:30,35.21,36.3,36689,7554,2790,1065.25,18416.5657894736
10/31/19 13:00,35.89,35.56,36820,7439.75,2470,1127.5,18478.6333333333
10/31/19 13:30,36.08,36.86,36817,7222,2340,1273.75,18709.7
10/31/19 14:00,37.49,35.63,36968,7152.25,1890,1285,18986.25
10/31/19 14:30,38.01,44.26,37276,7027.25,1570,1285,19299.25
10/31/19 15:00,43.21,50.33,37747,6982,1110,1285,19452
10/31/19 15:30,46.05,55.4,38504,7005,662,1285,19460.0833333333
10/31/19 16:00,43.04,52.11,40008,7061.5,266,1285,19466.25
10/31/19 16:30,50.09,58.98,41457,7189.25,34.1,1285,19464.75
10/31/19 17:00,43.35,53.22,42919,7301.75,0.177,1285,19498.25
10/31/19 17:30,42.4,48.68,42420,7431.75,0.00637,1285,19499.25
10/31/19 18:00,40.32,45.47,41584,7552.75,0,1285,19498.25
10/31/19 18:30,38.9,49.79,40873,7675.75,0.0136,1285,19300.6666666666
10/31/19 19:00,43.16,54.36,39684,7781,0.028,1285,19454
10/31/19 19:30,38.47,49.49,38852,7869.75,0.0184,1285,19449
10/31/19 20:00,35.05,40.58,37924,7984.5,0.00302,1285,18842.0583333333
10/31/19 20:30,32.9,38.65,36548,8134.25,0.00633,1285,17680.2565217391
10/31/19 21:00,34.97,36.91,35005,8054,0,1285,16437.4761904761
10/31/19 21:30,34.17,38.75,33020,8046.75,0.00798,1285,14813.5416666666
10/31/19 22:00,35.64,39.37,31191,7968.5,0.0067,1285,13197.3333333333
10/31/19 22:30,34.86,37.85,29433,7851,0,1091.66666666666,12116.625
10/31/19 23:00,28.21,32.92,27501,7733,0,485,7629.91666666666
10/31/19 23:30,32.3,39.19,26390,7610.75,0,485,5899.25
11/1/19 0:00,32.92,33.89,25952,7453.25,0,485,5763.75
11/1/19 0:30,33.63,34.57,26078,7318,0.00204,485,5734.5
11/1/19 1:00,36.2,40.27,25592,7259.25,0.00445,485,5783
11/1/19 1:30,35.09,41.35,24930,7234.75,0,485,5749
11/1/19 2:00,37.37,41.91,24419,7241.75,0,485,5744.75
11/1/19 2:30,36.42,37.17,24131,7275.75,0.0021,485,5710.58333333333
11/1/19 3:00,34.22,37.35,23718,7299,0,485,5407
11/1/19 3:30,32.06,38.13,23191,7292,0,485,5194.5
11/1/19 4:00,31.54,32.45,23108,7369.25,0.00204,559,5191.75
11/1/19 4:30,31.53,38.4,23257,7431.25,0,665.25,5225.25
11/1/19 5:00,33.2,34.08,24076,7574.5,0.00791,765,5494.25
11/1/19 5:30,35.28,41.54,25338,7684.5,0.00569,873.75,5990.65476190476
11/1/19 6:00,32.28,36.48,28116,7851,0,885,7299.29166666666
11/1/19 6:30,34.99,39.77,30601,7955.25,0.00423,885,9367.98333333333
11/1/19 7:00,38.44,39.01,33154,8232.75,0.0251,885,12980.1583333333
11/1/19 7:30,37.22,40.14,34434,8434.75,0.975,885,13699.5
11/1/19 8:00,31.8,33.69,35941,8547.75,37.9,885,14077.7916666666
11/1/19 8:30,33.45,33.45,36559,8626.5,182,885,14207.5
11/1/19 9:00,32.66,28.37,37098,8711.75,298,885,14249.5
11/1/19 9:30,32.96,28.59,37131,8839,429,885,14292
11/1/19 10:00,32.41,33.72,37058,8891,602,885,14518
11/1/19 10:30,32.03,27.12,36871,8995,650,885,14313.0897435897
11/1/19 11:00,29.53,28.18,36928,9123.75,790,885,14676.6
11/1/19 11:30,28.9,24.37,37183,9086.75,933,885,14429.8
11/1/19 12:00,34.33,30.15,37148,8937.75,1040,885,14422.75
11/1/19 12:30,33.78,34.54,36894,8722.5,830,885,14774.5
11/1/19 13:00,35.42,36.6,36799,8492.25,845,885,14880.75
11/1/19 13:30,37.27,36.99,36574,8085.75,849,885,14876.75
11/1/19 14:00,37.11,32.38,36392,7947.5,761,885,14932.1666666666
11/1/19 14:30,36.23,39.72,36322,7686.75,619,885,14942.1666666666
11/1/19 15:00,43.37,48.59,36512,7526.5,333,885,14974
11/1/19 15:30,42.41,47.79,37040,7459,265,885,15208.75
11/1/19 16:00,44.25,52.82,37723,7390.5,133,885,15239.25
11/1/19 16:30,49.35,60.04,38987,7081,11.1,885,15273.5
11/1/19 17:00,48.47,57.55,40112,7061.75,0.0984,885,15821.4166666666
11/1/19 17:30,48.36,53.59,39915,7247.5,0.0245,885,16067.25
11/1/19 18:00,47.1,56.72,39336,7473,0,885,16066.5
11/1/19 18:30,43.74,55.61,38671,7917.75,0,885,15579.05
11/1/19 19:00,37.41,44.74,37292,8220.25,0.0105,885,14058.75
11/1/19 19:30,37.32,44.75,36034,8522.5,0,885,13081.9761904761
11/1/19 20:00,37.46,46.47,34818,8883,0,885,12004.4666666666
11/1/19 20:30,37.88,43.66,33225,9148.5,0,885,10423.0242424242
11/1/19 21:00,36.25,40.73,31495,9465.25,0,885,8553
11/1/19 21:30,36.49,42.64,29962,9813.25,0.0173,873.75,6654.20833333333
11/1/19 22:00,34.26,37.62,28260,10176.75,0.00363,765,5646.625
11/1/19 22:30,32.5,37.65,26679,10768,0,606.333333333333,3806.8
11/1/19 23:00,41.1,45.48,24975,11069.5,0,400,2474.13333333333
11/1/19 23:30,37.68,38.05,23951,11403.5,0,400,1905
11/2/19 0:00,30.07,32.21,23465,11594.75,0.000446,400,1623.375
11/2/19 0:30,30.18,35.54,23393,11714,0,400,1525
11/2/19 1:00,22.73,29.43,22746,11792.5,0,400,1540
11/2/19 1:30,16.35,21.94,21904,11812.25,0,400,1540
11/2/19 2:00,21.55,28.14,21105,11947.25,0,400,1423.75
11/2/19 2:30,19.52,23.04,20841,11918.25,0,400,1385
11/2/19 3:00,21.72,23.08,20514,11928.5,0,400,1385
11/2/19 3:30,14.29,18.35,20088,11867.5,0,400,1385
11/2/19 4:00,15.52,17.09,19864,11746,0,400,1385
11/2/19 4:30,20.62,25.16,19955,11510.25,0.000402,400,1423.75
11/2/19 5:00,20.6,22.42,20382,11366,0,400,1544.25
11/2/19 5:30,24.89,27.71,21202,11099.6666666666,0,400,1619
11/2/19 6:00,30.14,33.68,22772,10986.1666666666,0,400,2149
11/2/19 6:30,29.81,33.77,24224,10933.25,0.00614,400,3339.83333333333
11/2/19 7:00,29.7,36.51,25588,10794,0.0136,400,5374.125
11/2/19 7:30,29.17,35.13,27035,10661.5,35,400,6560.29166666666
11/2/19 8:00,27.13,28.33,29326,10516,279,400,7135
11/2/19 8:30,34.59,30.83,30641,10292.25,692,400,7616.5
11/2/19 9:00,43.55,40.9,31286,10088,726,400,8038.08333333333
11/2/19 9:30,45.67,41.87,31743,9865.33333333333,881,400,8426.5
11/2/19 10:00,44.78,44.87,32400,9508.91666666666,1170,400,8908
11/2/19 10:30,44.02,41.8,31969,9279.91666666666,1330,400,9202.75
11/2/19 11:00,43.95,43.67,32367,8987,1370,400,9412
11/2/19 11:30,40.68,36.18,32297,8690.5,1630,400,9411
11/2/19 12:00,44.82,44.78,32255,8455.25,1740,400,9403.5
11/2/19 12:30,47.01,47.47,31995,8359.75,1460,400,9402
11/2/19 13:00,47.76,49.02,31962,8232,1310,400,9468.41666666666
11/2/19 13:30,44.6,43.38,31874,8119.25,1280,400,9590.58333333333
11/2/19 14:00,42.23,41.21,31796,8046,1030,400,9862.91666666666
11/2/19 14:30,42.8,44.54,31826,8046.66666666666,718,400,10290.3333333333
11/2/19 15:00,45.31,56.95,32326,8054.75,410,400,10397.125
11/2/19 15:30,43.75,54.12,32828,8130.25,326,400,10926.0833333333
11/2/19 16:00,45.99,53.41,33960,8184.16666666666,125,400,11587.3333333333
11/2/19 16:30,46.29,55,36019,8168,15.9,400,11819
11/2/19 17:00,50.29,60.13,36952,8129.75,0.14,400,11818.5
11/2/19 17:30,50.46,60.75,36809,8096.25,0.0173,475,11803.5
11/2/19 18:00,49.76,58.33,36536,8077.25,0,565,11812.25
11/2/19 18:30,46.93,52.34,35612,8101.5,0,657.5,11805.25
11/2/19 19:00,41.11,47.57,34340,8075,0.00212,848.75,11258.25
11/2/19 19:30,39.26,45.35,33106,8044.91666666666,0.000766,885,11140.5
11/2/19 20:00,38.12,46.04,32155,7978,0,885,10588.3571428571
11/2/19 20:30,38.93,47.25,31225,7936.5,0,885,10103.125
11/2/19 21:00,40.16,40.91,30214,7767.75,0,885,9504.04166666666
11/2/19 21:30,38.35,43.86,29119,7811,0,885,8992.25
11/2/19 22:00,36.67,41,27935,7738.25,0,885,7519.125
11/2/19 22:30,37.53,38.79,26865,7718.75,0,780,6537
11/2/19 23:00,43.95,48.9,25375,7669.75,0,780,4972.54166666666
11/2/19 23:30,44.81,48.17,24454,7532.41666666666,0,780,4290.25
11/3/19 0:00,42.57,46.29,24190,7565.66666666666,0,780,4227
11/3/19 0:30,44.95,51.92,24253,7579,0,780,3922.5
11/3/19 1:00,39.41,43.34,23706,7581,0,780,3550.5
11/3/19 1:30,39.41,46.26,22966,7380.5,0,705,3219
11/3/19 2:00,36.43,37.91,22356,7224.75,0,705,3050
11/3/19 2:30,34.01,38.41,21946,6882.5,0,705,3015
11/3/19 3:00,32.24,33.12,21451,6824.5,0,705,3015.25
11/3/19 3:30,36.13,42.15,20986,6670.5,0,705,3016
11/3/19 4:00,39.03,45.2,20702,6563,0.000373,705,3016
11/3/19 4:30,40.62,41.62,20238,6500.25,0,705,3016.25
11/3/19 5:00,42.92,46.38,20408,6471.5,0,705,3093
11/3/19 5:30,43.34,48.53,20863,6487.75,0,705,3246.25
11/3/19 6:00,42.22,47.5,22130,6446.75,0,705,3673.06666666666
11/3/19 6:30,37.54,43.2,22987,6308.5,0,705,4819.94166666666
11/3/19 7:00,33.2,38.04,23926,6211.5,0.0122,705,6988.83333333333
11/3/19 7:30,33.78,35.21,24669,6120.5,18.9,680,7547.16666666666
11/3/19 8:00,30.97,34.07,26286,6123.75,192,605,7634.66666666666
11/3/19 8:30,33.11,33.98,27438,6057.75,501,630,8102.41666666666
11/3/19 9:00,35.94,36.21,28523,5983.75,1060,705,9203.25
11/3/19 9:30,41.76,40.5,29020,5854,1620,705,9545.58333333333
11/3/19 10:00,38.19,35.73,29505,5764.25,2350,705,9953
11/3/19 10:30,35.61,36.72,29978,5648.75,2440,705,10205.3333333333
11/3/19 11:00,37.47,36.65,30386,5531,2670,885,10454.25
11/3/19 11:30,41.6,42.22,30624,5321.75,2760,885,10714.75
11/3/19 12:00,43.76,41.54,30850,5198.5,2740,885,10554.75
11/3/19 12:30,42.73,41.55,31104,5137,2480,885,10682.9166666666
11/3/19 13:00,43.55,44.72,31136,5047,2410,885,10817.625
11/3/19 13:30,43.74,42.87,31218,4914.25,2210,885,11062.25
11/3/19 14:00,43,39.52,31628,4788.5,2030,885,11786.4761904761
11/3/19 14:30,41.23,44.61,32063,4593.25,1740,885,12672.175
11/3/19 15:00,44.03,52.28,32999,4497.5,1340,885,13597.3333333333
11/3/19 15:30,47.45,56.62,34144,4432.25,708,885,15127.5833333333
11/3/19 16:00,48.61,56.08,35725,4440.75,319,885,16021.25
11/3/19 16:30,55.66,60.8,37545,4473.75,31.6,885,16274.9166666666
11/3/19 17:00,66.1,72.12,38740,4562.5,0.0979,885,16316.75
11/3/19 17:30,65.78,73.58,38496,4652.5,0.00345,885,16318.5
11/3/19 18:00,62.69,69.75,37687,4713.75,0.0179,885,16311.5
11/3/19 18:30,53.73,61.62,37171,4737.75,0,885,16300.75
11/3/19 19:00,34.51,43.75,36138,4786,0.00496,885,16056.5
11/3/19 19:30,33.26,43.76,35078,4821.5,0.0309,885,15542.75
11/3/19 20:00,34.96,40.04,34076,4825.25,0,885,14431.0333333333
11/3/19 20:30,37.83,44.2,32847,4807.75,0,885,13012.8916666666
11/3/19 21:00,40.58,45.58,31547,4709.5,0,885,12209.25
11/3/19 21:30,40.5,44.13,30009,4697.5,0.0579,885,11393.4166666666
11/3/19 22:00,38.44,41.89,28407,4699,0.00265,885,10162.6583333333
11/3/19 22:30,36.4,37.11,26913,4752,0.00258,885,8838.5
11/3/19 23:00,37.74,41.2,25401,4758,0.00000835,770,7642.71666666666
11/3/19 23:30,42.57,48.31,24427,4773.5,0.00113,770,6828.8409090909
11/4/19 0:00,39.21,40.91,24074,4962.25,0.000676,770,6482.25
11/4/19 0:30,35.74,39.47,24355,5208.5,0,770,6323.5
11/4/19 1:00,32.52,34.15,23922,5351.25,0.0103,770,6281.25
11/4/19 1:30,24.91,28.8,23265,5542.5,0.0364,770,6141.25
11/4/19 2:00,25.45,27.65,22851,5642.75,0.00584,770,5977.75
11/4/19 2:30,26.92,30.4,22541,5793,0,770,6055.75
11/4/19 3:00,26.97,27.53,22217,5804.25,0,755.5,6068
11/4/19 3:30,24.7,30.78,21875,5761.75,0,798.5,6045
11/4/19 4:00,25.89,27,22031,5827.75,0.000374,854.5,6026.5
11/4/19 4:30,25.21,26.31,22393,5899,0,1007.5,6054.91666666666
11/4/19 5:00,27.89,32.75,23426,5987.25,0,1224.5,6176.25
11/4/19 5:30,30.3,30.32,25073,6074.25,0,1494,6944.18589743589
11/4/19 6:00,33.17,35.84,28233,6149.5,0,1713.5,8606.45
11/4/19 6:30,35.41,41.83,31235,6205.5,0,1804.5,11095.65
11/4/19 7:00,51.25,51.54,34117,6182.75,0.0062,1903.5,14548
11/4/19 7:30,49.21,49.24,35602,6201.5,19.5,2002.5,15399.25
11/4/19 8:00,41.46,46.14,36385,6066.5,203,2097,15450
11/4/19 8:30,38.79,39.42,36449,6051,565,2112,15458.75
11/4/19 9:00,36.74,37.05,36785,5963,1090,2112,15425
11/4/19 9:30,35.72,30.82,36708,5908.25,1560,2112,15132
11/4/19 10:00,39.92,37.11,36111,5966.75,2040,2112,15292.5
11/4/19 10:30,38.92,35.04,36020,5965,2600,2112,15250.25
11/4/19 11:00,42.76,41.16,36016,5984.25,2610,2134.5,15236.25
11/4/19 11:30,40.82,36.76,36246,5953.5,2550,2142,15413.173076923
11/4/19 12:00,41.22,41.79,36465,6023.5,2630,2142,15446.9333333333
11/4/19 12:30,40.08,39.06,36598,6018,2730,2142,15594.55
11/4/19 13:00,41.16,42.64,36434,6099.75,2660,2142,15755.5833333333
11/4/19 13:30,41.21,38.37,36323,6171.75,2260,2142,15768.25
11/4/19 14:00,41.86,38.82,36468,6303.75,1880,2142,15802.25
11/4/19 14:30,43.38,46.32,36604,6419.5,1670,2142,15891
11/4/19 15:00,42.08,50.65,37049,6538.25,1110,2142,16082.1666666666
11/4/19 15:30,47.48,54.89,38012,6712.25,592,2142,16236.6666666666
11/4/19 16:00,42.57,49.72,39406,6895.25,243,2142,16428.5
11/4/19 16:30,53.89,59.41,41267,6960.5,29.8,2142,16599.5
11/4/19 17:00,48.51,56.24,42766,7077.75,0.16,2142,16615.25
11/4/19 17:30,46.48,55.52,42762,7162.5,0.0194,2142,16626.75
11/4/19 18:00,39.88,46.24,42190,7348.25,0.0718,2142,16297.75
11/4/19 18:30,39.73,48.89,41375,7547.25,0.0115,2142,15612
11/4/19 19:00,37.45,48.07,40252,7723,0.000463,2142,14100.9333333333
11/4/19 19:30,36.76,48.49,38996,7758.5,0.0122,2142,13329.75
11/4/19 20:00,36.11,46.7,37551,7879.5,0.00527,2142,12453.2833333333
11/4/19 20:30,36.96,44.31,36016,7961.25,0,2122,11183.6159090909
11/4/19 21:00,36.32,37.11,34150,8098,0,1816,9589.22619047619
11/4/19 21:30,32.25,36.87,31877,8134,0.00188,1154,8719.66666666666
11/4/19 22:00,26.04,30.82,29917,8269.75,0,577,8308.5
11/4/19 22:30,25.23,30.26,27742,8383,0,370,6636.04166666666
11/4/19 23:00,18.93,25.92,25924,8452.25,0,370,5017.41666666666
11/4/19 23:30,14.78,17.05,24760,8447.5,0,370,4349
11/5/19 0:00,16.83,18.94,24388,8579,0.00285,370,4121.75
11/5/19 0:30,16.41,18.6,24424,8657.75,0,370,4083
11/5/19 1:00,16.28,21.34,23894,8715.75,0,370,4083
11/5/19 1:30,16.98,18.59,23293,8773,0,370,4083
11/5/19 2:00,17,19.24,22798,8894.5,0,370,4083
11/5/19 2:30,16.55,20.73,22583,8837,0.00107,370,4083
11/5/19 3:00,22.33,23.55,22202,8880.25,0,370,4105.75
11/5/19 3:30,21.08,25.35,21901,8798.75,0,370,4151.75
11/5/19 4:00,21.48,27.19,21992,8760.75,0.00146,370,4274.66666666666
11/5/19 4:30,23.1,25.96,22262,8605.5,0.00571,370,4323.66666666666
11/5/19 5:00,33.57,40.04,23247,8480,0.0161,593,4712.25
11/5/19 5:30,29.01,33.36,24664,8320.75,0.0179,1114.5,6004.50833333333
11/5/19 6:00,41.14,43.58,27862,8217.25,0.00105,1712,9824.93333333333
11/5/19 6:30,34.19,35.48,31078,8077.75,0,1856.5,12507.5833333333
11/5/19 7:00,42.39,49.06,34156,7948,0.00904,1990,15173.25
11/5/19 7:30,44.01,50.53,35370,7837.5,7.03,1990,15548.1666666666
11/5/19 8:00,41.91,45.96,35991,7723.5,95.7,1990,15749
11/5/19 8:30,44.29,45.52,35933,7749.25,259,1990,15862.5
11/5/19 9:00,42.68,41.32,36512,7729.5,477,1990,15743.25
11/5/19 9:30,43.2,38.24,36415,7621.75,813,1990,15713.75
11/5/19 10:00,43.55,44.76,36391,7569.91666666666,1090,1990,15680.5
11/5/19 10:30,41.72,39.93,36279,7506.25,1210,1990,15706.75
11/5/19 11:00,37.63,37.81,36383,7396.25,1390,1990,15804.25
11/5/19 11:30,37.43,38.73,36361,7374.75,1660,1990,15859.25
11/5/19 12:00,37.73,36.71,36502,7312.75,2110,1990,16098.4166666666
11/5/19 12:30,38.76,34.38,36481,7341,2120,1990,16226.75
11/5/19 13:00,40.53,41.43,36390,7250.75,2400,1990,16281.125
11/5/19 13:30,41.16,37.29,36421,7046.5,2120,1990,16377.75
11/5/19 14:00,40.3,36.88,36794,6927.25,1790,1990,16525.25
11/5/19 14:30,40.1,41.29,36924,6733.75,1180,1990,16950.8333333333
11/5/19 15:00,44.76,51.43,37293,6553.75,749,2070,17350.25
11/5/19 15:30,50.2,57.14,38255,6382.75,407,2070,17481
11/5/19 16:00,45.05,50.25,39688,6321.75,118,2070,17874.25
11/5/19 16:30,57.34,64.49,41412,6203,14.3,2070,18082.8333333333
11/5/19 17:00,57.16,64.38,42566,6114.5,0.158,2070,18089
11/5/19 17:30,56.72,65.26,42492,6073.25,0.00524,2070,18065.6666666666
11/5/19 18:00,48.52,59.52,42247,5990.25,0.0081,2070,18078.5
11/5/19 18:30,46.87,58.76,41556,5853.75,0.0115,2070,17790.75
11/5/19 19:00,41.75,50.52,40737,5859.75,0.00649,2070,17286.9166666666
11/5/19 19:30,40.75,51.49,39571,5935,0.00665,2070,16466.625
11/5/19 20:00,41.23,46.47,38471,5888.83333333333,0.0115,2070,15289.4666666666
11/5/19 20:30,39.95,51.06,37086,5771,0.00205,2050,14242.125
11/5/19 21:00,39.41,45.69,35463,5558.5,0.00523,1780,12542.6916666666
11/5/19 21:30,38.44,40.07,33502,5347.41666666666,0.00209,1457,11546
11/5/19 22:00,36.91,39.49,31619,5150,0,1044,10799.5
11/5/19 22:30,34.39,35.42,29691,4897.25,0,657,9913.25
11/5/19 23:00,31.57,33.73,27985,4619.66666666666,0,450,9038.08333333333
11/5/19 23:30,30.69,36.39,26709,4326.5,0,450,8375.58333333333
11/6/19 0:00,26.39,28.54,26365,4062.75,0.0247,450,8898.25
11/6/19 0:30,29.57,34.46,26627,3832.5,0.0221,450,8625.5
11/6/19 1:00,31.28,37.88,26184,3560.25,0.00941,450,9000.25
11/6/19 1:30,29.27,35.81,25637,3310.25,0,450,8703.41666666666
11/6/19 2:00,30.17,32.24,25218,3030,0,450,8697
11/6/19 2:30,30.89,33.94,24973,2809,0,450,8645.1
11/6/19 3:00,28.64,34.48,24574,2677.5,0,465.5,8860.75
11/6/19 3:30,25.37,28.6,24169,2598.75,0,508.5,8541.5
11/6/19 4:00,25.66,30.24,24192,2488.25,0.00153,549.5,8613.58333333333
11/6/19 4:30,24.29,28.19,24709,2336.5,0.000812,622.5,8557.66666666666
11/6/19 5:00,38.41,43.43,25750,2230.75,0,763.5,9380.72857142857
11/6/19 5:30,33.05,36.38,27295,2141.75,0,1175,10831.0722222222
11/6/19 6:00,44.76,48.27,30198,2054.25,0,1834,13884.7333333333
11/6/19 6:30,45.6,51.84,33314,1969.75,0,2119,17119.225
11/6/19 7:00,48.2,50.88,36545,1962,0.00395,2210,20183.8
11/6/19 7:30,55.46,56.21,37521,1981.5,25.2,2210,20433.75
11/6/19 8:00,49.97,55.63,38220,2050.5,407,2210,20586.75
11/6/19 8:30,48.05,44.49,38129,2030.5,1090,2210,20741.5
11/6/19 9:00,43.97,40.11,38703,2003.5,1730,2210,20675.5
11/6/19 9:30,43.75,42.08,38649,1940.25,2180,2210,20639
11/6/19 10:00,44.83,46.38,38332,1859.75,2510,2127.5,20617.5
11/6/19 10:30,44.47,45.21,38146,1764.5,2740,2127.5,20608.25
11/6/19 11:00,45.64,40.81,38124,1773.5,3090,2210,20176.25
11/6/19 11:30,47.11,47.84,38164,1741,3270,2210,20182
11/6/19 12:00,48.4,43.42,38273,1737.5,2650,2210,20149.25
11/6/19 12:30,51.83,52.26,38219,1798.75,2080,2210,20141.25
11/6/19 13:00,57.09,56.27,38536,1745.25,1790,2210,20201.5
11/6/19 13:30,54.65,51.34,38723,1716.75,1420,2210,20221.75
11/6/19 14:00,56.12,55.77,38779,1601.75,962,2210,20288.5833333333
11/6/19 14:30,56.5,57.46,38919,1585,736,2210,20404.3
11/6/19 15:00,63.74,71.08,39353,1664.5,465,2270,20572.7333333333
11/6/19 15:30,60.1,68.47,40486,1788,225,2300,20655.25
11/6/19 16:00,61.65,73.12,41715,1927.25,71.8,2300,20676.25
11/6/19 16:30,77.83,85.65,43254,2062,3.42,2300,20765
11/6/19 17:00,79.24,85.37,43745,2266.75,0.0378,2300,20767.5
11/6/19 17:30,81.57,88.96,43540,2492.75,0.00085,2300,20715.75
11/6/19 18:00,70.08,78.24,43265,2683.5,0.0121,2300,20665.25
11/6/19 18:30,65.35,70.93,43022,2782,0.00307,2290,20663.75
11/6/19 19:00,43.41,52.28,42441,2965.5,0.0139,2260,20326.4166666666
11/6/19 19:30,36.32,45.4,41423,3131,0,2260,19881
11/6/19 20:00,37.72,43.11,40162,3251.25,0,2245,18606.3
11/6/19 20:30,39.58,46.32,38471,3436,0,2170,17432.4166666666
11/6/19 21:00,41.03,42.57,36449,3726.25,0,1600,15253.9595238095
11/6/19 21:30,40.19,40.59,34268,4053.25,0,1285,14257.8409090909
11/6/19 22:00,38.16,40.99,31948,4273.25,0,1272,13444.7333333333
11/6/19 22:30,39.82,46.18,30050,4519.5,0.00286,1079,11362.9659090909
11/6/19 23:00,43.96,46.79,28105,4760.75,0,692,8718.2532051282
11/6/19 23:30,43.29,44,26809,5056,0,485,6847.125
11/7/19 0:00,43.49,48.69,26336,5460.25,0,485,6519.75
11/7/19 0:30,41.6,46.01,26519,5868.25,0,485,6537.25
11/7/19 1:00,35.87,41.3,25971,6314,0,485,6399.25
11/7/19 1:30,33.97,39,25230,6789,0.0012,485,5920.375
11/7/19 2:00,35.4,40.32,24754,7250,0.00905,485,5817.5
11/7/19 2:30,35.27,40.92,24510,7704.25,0,485,5617.75
11/7/19 3:00,30.94,32.31,24020,8142,0,485,5554.75
11/7/19 3:30,30.52,33.52,23659,8601.5,0.0021,485,5545.25
11/7/19 4:00,30.51,31.4,23466,9023.75,0.0127,485,5541.5
11/7/19 4:30,30.5,35.66,23742,9394,0,485,5607.25
11/7/19 5:00,30.83,33.47,24763,9688.75,0.0444,485,6094.5
11/7/19 5:30,30.82,31.92,26222,9982.5,0.0136,662,6907.5
11/7/19 6:00,30.82,34.24,29344,10151,0.00687,1273.33333333333,8356.75
11/7/19 6:30,33.14,36.41,32421,10223.75,0,1889,10627.2916666666
11/7/19 7:00,0,0.69,35672,10336.75,0.000882,2117.5,12484
11/7/19 7:30,0,3.26,37000,10432.25,5.5,2245,12726.5
11/7/19 8:00,0,6.02,37694,10413,124,2245,13162
11/7/19 8:30,0,-0.9,37428,10391.5,462,2245,13178
11/7/19 9:00,0,-2.17,37654,10392,993,2245,13362.9166666666
11/7/19 9:30,0,1.62,37459,10416.25,1470,2245,13311.4166666666
11/7/19 10:00,30.6,29.83,37112,10151.5,1920,2245,13348.5
11/7/19 10:30,25.38,20.85,36652,10376,2510,2245,13279
11/7/19 11:00,30.08,28.27,36428,10599,2780,2245,12922.25
11/7/19 11:30,32.51,31.78,36486,10858,2900,2245,12716.25
11/7/19 12:00,33.9,29.7,36606,11310.5,2680,2245,12731.0833333333
11/7/19 12:30,34.93,36.65,36684,11234.25,2540,2245,12598.5
11/7/19 13:00,31.08,31.48,36661,11228.25,2460,2245,12722.45
11/7/19 13:30,34.44,32.03,36648,11125.75,2310,2245,12765.25
11/7/19 14:00,36.56,38.15,36909,11114.5,2040,2245,13104.0833333333
11/7/19 14:30,34.26,38.38,36899,11014.25,1660,2245,13321
11/7/19 15:00,36.58,45.61,37532,11087.25,1330,2245,13376.25
11/7/19 15:30,38.19,45.74,38894,11139.25,799,2245,14024.7083333333
11/7/19 16:00,34.71,39.9,40410,11290.25,308,2245,13956.0833333333
11/7/19 16:30,43.23,49.87,42452,11139.25,37.9,2245,14318
11/7/19 17:00,45.05,51.68,43300,10933.75,0.252,2245,14296.25
11/7/19 17:30,45.63,51.22,43157,10882.25,0.121,2245,14292.875
11/7/19 18:00,46.84,52.16,42716,10920.75,0.0732,2245,14298.75
11/7/19 18:30,42.3,50.26,42023,10732.5,0.039,2245,14305.25
11/7/19 19:00,40.27,51.98,41046,10652.25,0,2245,13167.65
11/7/19 19:30,42.21,49.24,39803,10440.25,0.0105,2245,12076.1666666666
11/7/19 20:00,43.15,54.06,38575,10420,0,2245,10957.9666666666
